日期,口岸,中心,站点,zipcode,票数,领件票数,Final妥投量,Final妥投率,客退数,客退率,丢失被抢数,丢失被抢率,被抢数,库内丢失数,站点丢失数,库内待签收数,站点待签收数,异常中,断更中
25/02/10,JFK,PHL,PHL-M&R,19126,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19127,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19128,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19129,9,9,8,88.89%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,JFK,PHL,PHL-M&R,19130,22,22,21,95.45%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19131,102,102,101,99.02%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,JFK,PHL,PHL-M&R,19132,91,91,91,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19133,75,75,75,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19134,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19135,93,93,93,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19138,72,72,72,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19139,102,102,102,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19140,148,148,147,99.32%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19141,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19142,74,74,74,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19143,146,146,144,98.63%,0,0,0,0.00%,0,0,0,1,1,0,0
25/02/10,JFK,PHL,PHL-M&R,19144,79,79,79,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19149,116,116,116,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19150,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19151,65,65,65,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19153,33,33,32,96.97%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,JFK,PHL,PHL-M&R,19701,109,109,109,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19702,125,125,125,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19703,39,39,39,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19707,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19711,79,79,78,98.73%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19713,60,60,60,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19717,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19720,187,187,187,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19801,32,32,32,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19802,69,69,69,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19803,32,32,32,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19804,46,46,46,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19805,133,133,133,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19806,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19807,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19808,74,74,74,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19809,28,28,27,96.43%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-M&R,19810,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,08003,62,62,62,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,08026,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,08036,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,08043,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,08048,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,08053,72,72,72,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,08054,65,65,65,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19020,99,99,99,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19102,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19103,20,20,19,95.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19106,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19107,23,23,23,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19112,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19114,60,60,59,98.33%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19136,66,66,66,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19145,79,79,79,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19146,58,58,57,98.28%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19147,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19148,71,71,71,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19152,59,59,59,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,JFK,PHL,PHL-R&W,19154,62,62,62,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-FTN,89113,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-FTN,89117,59,59,59,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-FTN,89135,25,25,25,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-FTN,89147,64,64,64,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-FTN,89148,65,65,63,96.92%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,LAX,LAS,LAS-FTN,89178,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-FTN,89179,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89002,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89011,44,44,44,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89012,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89014,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89015,53,53,53,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89044,21,21,21,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89052,73,73,73,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89074,66,66,66,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89104,45,45,45,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89109,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89110,47,47,47,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89120,35,35,35,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89121,97,97,96,98.97%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89122,89,89,88,98.88%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89123,54,54,54,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89139,51,51,51,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89141,38,38,38,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89142,40,40,40,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89156,46,46,46,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-JEE,89183,36,36,36,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89030,46,46,46,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89031,85,85,84,98.82%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89032,62,62,62,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89081,39,39,39,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89084,42,42,42,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89085,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89102,54,54,54,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89103,53,53,53,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89118,28,28,28,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89130,39,39,39,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89131,48,48,48,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89143,20,20,20,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89146,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-LLE,89166,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89106,34,34,34,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89107,43,43,43,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89108,78,78,78,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89128,37,37,37,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89129,60,60,60,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89134,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89138,20,20,20,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89144,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89145,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAS,LAS-WOD,89149,30,30,30,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,90027,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,90028,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,90038,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,90046,26,26,24,92.31%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,LAX,LAV,LAV-CNS,90068,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91303,11,11,10,90.91%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91304,57,57,57,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91306,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91311,53,53,51,96.23%,0,0,0,0.00%,0,0,0,1,1,0,0
25/02/10,LAX,LAV,LAV-CNS,91316,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91324,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91325,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91326,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91335,19,19,18,94.74%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91356,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91364,12,12,11,91.67%,0,0,0,0.00%,0,0,0,0,1,1,1
25/02/10,LAX,LAV,LAV-CNS,91367,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91406,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91436,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-CNS,91604,78,78,76,97.44%,0,0,0,0.00%,0,0,0,2,0,0,0
25/02/10,LAX,LAV,LAV-CNS,93063,70,70,69,98.57%,0,0,0,0.00%,0,0,0,0,1,0,0
25/02/10,LAX,LAV,LAV-DMIS,90024,22,22,22,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90025,15,15,14,93.33%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90064,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90067,5,5,4,80.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90073,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90212,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90601,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90602,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90606,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,90660,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91301,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91302,36,36,36,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91320,88,88,87,98.86%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91360,48,48,48,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91361,20,20,20,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91362,39,39,39,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91377,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91746,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91748,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91765,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,91789,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,93021,73,73,73,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DMIS,93065,96,96,96,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90001,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90002,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90003,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90004,20,20,19,95.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90005,3,3,3,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90006,3,3,3,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90010,31,31,31,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90019,23,23,22,95.65%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90020,18,18,18,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90022,14,14,14,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90023,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90029,10,10,9,90.00%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90039,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90058,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90059,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90061,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90063,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90066,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90201,17,17,16,94.12%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90220,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90221,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90222,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90255,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90262,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90277,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90280,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90291,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90401,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90402,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90403,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90404,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90405,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90501,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90502,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90503,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90505,11,11,11,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90623,7,7,7,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90640,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90701,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90703,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90706,24,24,24,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90710,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90712,16,16,16,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90713,13,13,13,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90715,7,7,6,85.71%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90716,3,3,3,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90717,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90720,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90723,12,12,11,91.67%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90740,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90744,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90745,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90746,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90755,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90801,1,1,1,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90802,34,34,33,97.06%,0,0,0,0.00%,0,0,0,1,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90803,19,19,19,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90804,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90805,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90806,8,8,8,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90807,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90808,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90810,10,10,10,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90813,12,12,12,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90814,3,3,3,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,90815,17,17,17,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,91201,9,9,9,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,91203,4,4,4,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,91204,6,6,6,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,91205,5,5,5,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,91206,15,15,15,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
25/02/10,LAX,LAV,LAV-DUF,91210,2,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0
